age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,ModelPrediction,y
33,admin.,married,university.degree,unknown,yes,yes,cellular,aug,thu,259,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.967132164,no
31,services,married,professional.course,unknown,yes,no,cellular,aug,thu,133,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.97508027,no
56,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.964972788,no
53,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,504,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973875908,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,84,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.969355673,no
44,admin.,married,university.degree,no,no,no,cellular,aug,thu,84,10,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961059431,no
48,services,married,basic.4y,unknown,no,yes,cellular,aug,thu,187,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971641009,no
45,self-employed,married,basic.4y,no,yes,yes,cellular,aug,thu,266,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961417333,no
31,admin.,married,high.school,no,no,no,cellular,aug,thu,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961237442,no
29,services,single,professional.course,no,yes,yes,cellular,aug,thu,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961753351,no
29,technician,single,high.school,no,yes,no,cellular,aug,thu,643,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958235727,no
48,technician,married,professional.course,no,yes,no,cellular,aug,thu,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956366326,no
39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954146715,no
50,technician,married,professional.course,no,yes,no,cellular,aug,thu,122,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955921757,no
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953679571,no
42,management,married,university.degree,unknown,yes,no,cellular,aug,thu,109,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.96873475,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,228,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.951383376,no
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953679571,no
35,management,married,university.degree,no,yes,no,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955955551,no
39,management,married,university.degree,no,no,no,cellular,aug,thu,1321,6,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.959826471,yes
45,self-employed,married,basic.4y,no,yes,yes,cellular,aug,thu,797,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960417189,yes
50,admin.,married,university.degree,no,no,no,cellular,aug,thu,407,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950786997,no
47,management,married,high.school,no,no,no,cellular,aug,thu,276,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.9587859,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,59,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954372532,no
33,admin.,married,university.degree,no,no,no,cellular,aug,thu,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.95367394,no
50,services,married,unknown,no,yes,no,cellular,aug,thu,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960291247,no
45,admin.,divorced,university.degree,no,no,yes,cellular,aug,thu,205,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954420334,no
39,admin.,married,university.degree,no,no,no,cellular,aug,thu,436,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953444835,no
56,technician,married,professional.course,unknown,no,yes,cellular,aug,thu,190,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.965007686,no
56,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,360,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971439649,no
54,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,218,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956287065,no
51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,174,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973294692,no
45,entrepreneur,married,university.degree,no,no,no,cellular,aug,thu,254,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954714707,no
46,admin.,married,basic.9y,no,no,no,cellular,aug,thu,73,6,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.963196332,no
58,admin.,married,high.school,no,yes,no,cellular,aug,thu,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.9550809,no
58,admin.,married,high.school,no,no,no,cellular,aug,thu,214,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954392636,no
34,management,married,university.degree,no,no,yes,cellular,aug,thu,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.957776374,no
45,self-employed,married,basic.4y,no,no,no,cellular,aug,thu,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.959750001,no
30,admin.,married,university.degree,no,no,no,cellular,aug,thu,194,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958792363,no
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.965324315,no
48,services,married,basic.4y,unknown,no,no,cellular,aug,thu,118,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.970855931,no
44,unemployed,married,professional.course,unknown,no,no,cellular,aug,thu,105,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.968137464,no
50,technician,married,professional.course,no,no,no,cellular,aug,thu,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955245773,no
37,student,married,professional.course,unknown,yes,no,cellular,aug,thu,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966596176,no
37,student,married,professional.course,unknown,no,no,cellular,aug,thu,266,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966078085,no
37,admin.,single,university.degree,no,no,no,telephone,aug,thu,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.948613028,no
32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950712041,no
47,management,married,high.school,no,no,no,cellular,aug,thu,3422,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.9587859,no
49,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,238,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.965839455,no
33,unknown,married,unknown,unknown,no,no,cellular,aug,thu,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.969069347,no
32,admin.,single,university.degree,no,no,no,cellular,aug,thu,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.948606814,no
47,management,married,university.degree,no,yes,no,cellular,aug,thu,20,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.95319813,no
47,management,married,university.degree,no,no,no,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.952482453,no
41,self-employed,married,university.degree,no,no,no,cellular,aug,thu,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955988431,no
34,technician,single,professional.course,no,yes,yes,cellular,aug,thu,414,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954721178,no
38,services,single,high.school,no,yes,no,cellular,aug,thu,122,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961146455,no
56,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971398476,no
48,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,115,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973666955,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954372532,no
30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,108,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.962266831,no
57,technician,married,high.school,no,no,no,cellular,aug,thu,1230,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955062031,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954372532,no
52,technician,divorced,high.school,no,yes,no,cellular,aug,thu,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955703819,no
36,admin.,single,university.degree,no,no,no,cellular,aug,thu,110,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.946223997,no
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,117,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.947028692,no
57,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960829287,no
36,admin.,married,high.school,unknown,yes,no,cellular,aug,thu,165,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971065781,no
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,446,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971542526,no
54,admin.,married,university.degree,no,yes,no,cellular,aug,thu,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950539484,no
37,housemaid,married,high.school,unknown,no,no,cellular,aug,thu,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.970545061,no
37,housemaid,married,high.school,unknown,yes,no,cellular,aug,thu,481,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.970996975,no
46,technician,married,professional.course,unknown,no,no,cellular,aug,thu,166,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.967553173,no
54,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,thu,429,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.971091369,yes
57,admin.,single,university.degree,no,no,no,cellular,aug,thu,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.94026986,no
48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,408,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.943745289,no
50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,198,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.965766822,no
48,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,180,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973977669,no
50,entrepreneur,married,professional.course,no,yes,yes,cellular,aug,thu,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958065182,no
41,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,339,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953647787,no
51,technician,married,professional.course,no,yes,no,cellular,aug,thu,291,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954556458,no
32,admin.,married,high.school,no,yes,no,cellular,aug,thu,117,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960636609,no
42,admin.,married,university.degree,no,yes,no,cellular,aug,thu,162,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956866563,no
39,management,married,high.school,no,no,no,cellular,aug,thu,402,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961429309,no
47,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,235,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956178614,no
36,admin.,married,high.school,unknown,no,no,cellular,aug,thu,324,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.970614907,no
32,admin.,married,high.school,no,no,no,cellular,aug,thu,876,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960029908,yes
48,admin.,married,university.degree,no,yes,no,cellular,aug,thu,321,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953215716,no
35,technician,married,professional.course,no,no,no,cellular,aug,thu,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958524743,no
50,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,524,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966381642,no
30,admin.,single,university.degree,no,no,no,cellular,aug,thu,122,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.952843951,no
31,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,235,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961052456,no
31,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,248,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961644256,no
48,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,409,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.963889592,no
48,blue-collar,married,unknown,unknown,unknown,unknown,cellular,aug,thu,642,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973562696,no
50,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,61,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.957961403,no
50,admin.,married,basic.9y,no,no,no,cellular,aug,thu,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.957315302,no
55,retired,married,professional.course,no,yes,no,cellular,aug,thu,181,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953343846,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1934,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.948865795,no
52,technician,married,professional.course,no,yes,no,cellular,aug,thu,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956592296,no
38,technician,married,high.school,no,yes,no,cellular,aug,thu,452,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.961815951,no
45,admin.,married,basic.9y,no,no,no,cellular,aug,thu,524,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.962432627,no
56,technician,married,professional.course,no,yes,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955703251,no
42,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,51,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.968906789,no
52,technician,single,professional.course,no,yes,no,cellular,aug,thu,365,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.952796962,no
39,management,married,high.school,no,no,no,cellular,aug,thu,82,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.963356718,no
48,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973255498,no
60,retired,married,professional.course,no,yes,no,cellular,aug,thu,448,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.952150644,no
32,admin.,divorced,university.degree,no,yes,no,telephone,aug,thu,262,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.960008121,no
48,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,37,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973977669,no
39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,217,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955297922,no
40,admin.,single,university.degree,no,yes,no,cellular,aug,thu,123,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.948614192,no
34,technician,single,university.degree,no,yes,no,cellular,aug,thu,336,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950622989,no
55,admin.,married,unknown,unknown,yes,no,cellular,aug,thu,197,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966618522,no
44,self-employed,married,university.degree,no,no,no,cellular,aug,thu,242,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.957533918,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,773,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.969355673,yes
49,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966707343,no
58,unemployed,married,professional.course,unknown,yes,no,cellular,aug,thu,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.967146391,no
34,admin.,single,university.degree,no,no,no,cellular,aug,thu,161,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.949382739,no
30,admin.,single,university.degree,no,no,no,cellular,aug,thu,1336,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.951632747,yes
45,blue-collar,married,high.school,unknown,no,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.974535158,no
56,admin.,married,university.degree,no,no,yes,cellular,aug,thu,260,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.951849445,no
48,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,111,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.975675017,no
48,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,96,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973977669,no
58,unemployed,married,professional.course,unknown,yes,no,cellular,aug,thu,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.966289549,no
50,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,thu,293,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.969737904,no
44,self-employed,married,university.degree,no,no,no,cellular,aug,thu,107,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956437669,no
37,housemaid,married,high.school,unknown,no,yes,cellular,aug,thu,534,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.97207049,no
51,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,158,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.95566638,no
38,housemaid,married,basic.6y,no,yes,no,cellular,aug,thu,256,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.96184756,no
58,unemployed,married,professional.course,unknown,no,no,cellular,aug,thu,123,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.96663654,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,thu,259,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950142658,no
31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.951456705,no
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,452,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.957773625,yes
36,admin.,married,high.school,unknown,yes,yes,cellular,aug,thu,163,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.973266753,no
45,technician,married,university.degree,no,no,no,telephone,aug,thu,430,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.953666829,no
32,admin.,married,university.degree,no,no,no,cellular,aug,thu,258,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955064506,no
45,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,thu,163,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.96668018,no
31,technician,married,university.degree,no,yes,yes,cellular,aug,thu,265,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958620648,no
38,management,married,university.degree,no,yes,no,telephone,aug,thu,35,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.958572764,no
38,admin.,married,university.degree,no,yes,no,cellular,aug,thu,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955523751,no
30,admin.,single,university.degree,no,no,no,cellular,aug,thu,152,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.951632747,no
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,93,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956683284,no
34,technician,single,university.degree,no,yes,no,cellular,aug,thu,385,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.9518582,no
59,unemployed,married,professional.course,no,no,no,cellular,aug,thu,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955829065,no
31,admin.,married,university.degree,no,no,no,cellular,aug,thu,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.956415238,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,thu,419,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.950142658,no
56,admin.,married,basic.4y,no,no,no,cellular,aug,thu,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.955656497,no
30,admin.,married,high.school,no,no,no,cellular,aug,thu,390,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.962409923,no
30,admin.,single,university.degree,no,no,yes,cellular,aug,thu,185,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.952910539,no
46,services,married,basic.6y,no,yes,no,cellular,aug,thu,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.963098667,no
51,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,218,6,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.954821925,no
